OrderID,CustomerID,ProductID,OrderDate,Quantity
11790,130,18,8/28/2024,10
11791,159,3,8/4/2024,7
11792,101,20,8/8/2024,10
11793,260,13,8/16/2024,9
11794,96,12,19-08-2024,2
11795,187,14,8/16/2024,10
11796,59,10,8/7/2024,6
11797,192,17,8/10/2024,6
11798,79,23,8/5/2024,2
11799,112,7,8/2/2024,9
11800,109,11,8/4/2024,4
11801,38,15,8/28/2024,9
11802,91,18,8/7/2024,6
11803,144,15,8/2/2024,9
11804,11,24,8/8/2024,8
11805,290,18,8/2/2024,1
11806,115,4,8/19/2024,6
11807,257,16,8/18/2024,1
11808,110,25,8/23/2024,7
11809,56,24,8/9/2024,7
11810,262,3,8/16/2024,4
11811,37,4,8/6/2024,10
11812,258,8,8/18/2024,2
11813,124,12,8/18/2024,2
11814,174,18,8/5/2024,5
11815,232,19,8/12/2024,6
11816,22,21,8/11/2024,6
11817,246,22,8/27/2024,5
11818,228,2,8/6/2024,5
11819,268,20,8/16/2024,1
11820,67,9,8/21/2024,1
11821,248,19,8/27/2024,9
11822,200,18,8/9/2024,7
11823,221,19,8/1/2024,7
11824,295,18,8/3/2024,
11825,139,22,9/8/2024,3
11826,38,16,8/3/2024,10
11827,188,19,8/13/2024,6
11828,255,11,8/15/2024,10
11829,216,10,8/7/2024,1
11830,79,11,8/27/2024,9
11831,273,6,8/4/2024,9
11832,272,12,8/13/2024,6
11833,280,15,8/5/2024,6
11834,297,6,8/15/2024,2
11835,43,16,8/8/2024,6
11836,15,13,8/21/2024,2
11837,131,12,16-08-2024,2
11838,32,7,8/8/2024,7
11839,39,4,8/28/2024,6
11840,33,8,8/10/2024,5
11841,253,9,8/11/2024,10
11842,149,8,4/8/2024,10
11843,287,17,8/17/2024,1
11844,236,14,8/17/2024,4
11845,81,25,8/20/2024,6
11846,153,5,8/10/2024,5
11847,299,19,8/19/2024,10
11848,4,25,8/7/2024,1
11849,214,24,8/17/2024,10
11850,295,11,13-08-2024,2
11851,97,25,8/26/2024,6
11852,15,1,8/18/2024,6
11853,241,10,8/16/2024,9
11854,214,20,8/15/2024,9
11855,285,7,8/15/2024,5
11856,150,12,8/4/2024,
11857,168,24,8/15/2024,3
11858,120,22,8/15/2024,4
11859,5,12,8/13/2024,1
11860,198,13,8/7/2024,7
11861,25,4,8/12/2024,4
11862,116,19,8/15/2024,8
11863,125,12,8/9/2024,6
11864,22,17,8/4/2024,7
11865,156,10,8/19/2024,4
11866,113,6,8/7/2024,8
11867,265,12,8/7/2024,2
11868,258,11,8/24/2024,6
11869,132,8,8/3/2024,7
11870,279,18,22-08-2024,5
11871,85,21,8/25/2024,10
11872,4,25,8/4/2024,1
11873,186,6,8/19/2024,9
11874,274,5,2024/22/08,2
11875,245,16,8/18/2024,10
11876,209,8,8/8/2024,5
11877,283,8,8/2/2024,1
11878,193,21,8/5/2024,2
11879,79,23,8/22/2024,2
11880,38,2,8/3/2024,6
11881,119,6,8/3/2024,6
11882,111,2,8/7/2024,9
11883,74,6,8/1/2024,7
11884,54,16,8/4/2024,5
11885,246,8,8/28/2024,9
11886,21,15,2024/17/08,7
11887,297,12,8/27/2024,7
11888,6,18,25-08-2024,5
11889,74,15,8/18/2024,6
11890,247,22,8/4/2024,8
11891,65,10,8/19/2024,9
11892,99,21,8/13/2024,7
11893,278,15,8/27/2024,3
11894,286,6,8/3/2024,10
11895,195,25,8/16/2024,1
11896,71,6,8/13/2024,3
11897,127,20,8/22/2024,7
11898,195,14,8/28/2024,10
11899,101,1,8/11/2024,3
11900,133,9,8/9/2024,10
11901,160,15,8/16/2024,2
11902,147,25,8/21/2024,9
11903,10,20,8/18/2024,9
11904,195,24,8/22/2024,5
11905,197,22,10/8/2024,3
11906,181,23,8/3/2024,10
11907,188,15,8/18/2024,3
11908,167,20,8/15/2024,7
11909,236,15,8/20/2024,9
11910,113,4,8/26/2024,5
11911,191,14,23-08-2024,1
11912,173,3,8/1/2024,6
11913,58,24,8/13/2024,10
11914,200,8,8/2/2024,9
11915,79,12,8/17/2024,7
11916,28,4,8/16/2024,2
11917,54,4,8/24/2024,8
11918,223,2,8/15/2024,7
11919,247,21,8/27/2024,2
11920,280,16,8/6/2024,2
11921,182,9,1/8/2024,3
11922,203,15,8/5/2024,5
11923,106,2,8/7/2024,6
11924,98,24,8/11/2024,1
11925,238,19,8/25/2024,8
11926,68,20,8/3/2024,10
11927,216,14,8/16/2024,9
11928,248,8,8/2/2024,10
11929,287,11,21-08-2024,7
11930,29,23,8/8/2024,10
11931,290,5,8/12/2024,8
11932,195,13,8/10/2024,6
11933,206,14,8/26/2024,2
11934,122,2,8/5/2024,3
11935,258,3,8/5/2024,4
11936,183,16,8/6/2024,6
11937,115,4,8/23/2024,6
11938,57,4,8/12/2024,8
11939,31,24,8/3/2024,9
11940,281,14,8/2/2024,7
11941,122,4,8/22/2024,5
11942,82,24,8/13/2024,1
11943,66,3,8/28/2024,2
11944,87,2,8/16/2024,8
11945,76,20,8/26/2024,8
11946,232,7,8/4/2024,3
11947,263,18,8/19/2024,5
11948,119,8,8/6/2024,9
11949,246,2,8/25/2024,8
11950,280,16,8/7/2024,4
11951,193,20,8/18/2024,8
11952,215,24,8/20/2024,6
11953,168,10,8/5/2024,7
11954,176,8,8/13/2024,4
11955,35,2,8/22/2024,3
11956,86,20,8/24/2024,10
11957,228,25,8/19/2024,2
11958,101,5,8/1/2024,8
11959,21,18,9/8/2024,4
11960,203,5,8/10/2024,9
11961,290,5,8/19/2024,9
11962,207,17,8/5/2024,10
11963,277,11,8/27/2024,9
11964,84,20,8/24/2024,6
11965,10,20,8/13/2024,6
11966,271,1,8/23/2024,1
11967,232,9,2/8/2024,2
11968,46,2,8/15/2024,4
11969,156,21,8/25/2024,5
11970,199,10,8/18/2024,1
11971,262,13,8/11/2024,4
11972,7,14,8/12/2024,1
11973,87,19,8/16/2024,9
11974,252,23,8/17/2024,7
11975,142,11,8/8/2024,1
11976,187,6,8/2/2024,6
11977,95,22,8/10/2024,8
11978,41,20,8/25/2024,1
11979,67,17,8/27/2024,5
11980,114,9,8/21/2024,5
11981,294,21,8/27/2024,6
11982,23,18,8/17/2024,3
11983,135,5,8/19/2024,4
11984,281,2,8/3/2024,5
11985,35,16,8/12/2024,1
11986,239,15,8/9/2024,1
11987,133,16,8/27/2024,9
11988,111,18,8/1/2024,10
11989,159,21,8/14/2024,3
11990,268,24,8/23/2024,6
11991,296,6,8/26/2024,5
11992,149,5,8/10/2024,6
11993,293,3,8/28/2024,4
11994,69,5,8/9/2024,5
11995,97,6,8/24/2024,8
11996,113,,8/19/2024,6
11997,162,5,8/26/2024,6
11998,290,17,8/25/2024,8
11999,203,19,8/4/2024,7
12000,142,22,2024/15/08,3
12001,149,3,2024/24/08,6
12002,179,25,8/11/2024,2
12003,194,3,8/21/2024,3
12004,232,13,8/19/2024,7
12005,221,8,8/6/2024,3
12006,223,7,8/21/2024,1
12007,64,22,8/20/2024,7
12008,126,8,8/19/2024,3
12009,131,25,2024/16/08,10
12010,282,1,8/26/2024,4
12011,215,2,8/17/2024,2
12012,33,25,8/19/2024,2
12013,109,3,8/19/2024,1
12014,160,24,8/28/2024,7
12015,197,9,8/24/2024,4
12016,54,10,8/5/2024,3
12017,142,6,8/12/2024,10
12018,22,25,8/11/2024,3
12019,14,23,8/9/2024,7
12020,51,8,8/15/2024,1
12021,43,20,12/8/2024,5
12022,103,8,8/6/2024,1
12023,16,9,8/16/2024,8
12024,238,23,8/22/2024,4
12025,247,24,8/8/2024,5
12026,47,20,8/8/2024,10
12027,8,14,8/15/2024,3
12028,231,10,8/12/2024,5
12029,203,2,8/10/2024,9
12030,3,21,8/10/2024,2
12031,280,15,8/24/2024,4
12032,196,3,8/3/2024,9
12033,102,23,12/8/2024,2
12034,107,25,8/17/2024,2
12035,187,13,8/8/2024,4
12036,249,17,2024/25/08,10
12037,50,19,8/4/2024,7
12038,53,4,8/9/2024,3
12039,134,,8/5/2024,5
12040,64,6,8/13/2024,6
12041,294,25,8/20/2024,6
12042,23,3,8/7/2024,10
12043,250,25,8/25/2024,6
12044,198,4,8/14/2024,3
12045,132,23,27-08-2024,10
12046,295,14,8/3/2024,10
12047,124,14,8/13/2024,7
12048,87,25,8/9/2024,1
12049,259,21,8/8/2024,9
12050,37,2,2/8/2024,2
12051,4,24,2024/16/08,9
12052,59,6,8/19/2024,5
12053,66,6,11/8/2024,3
12054,277,1,8/24/2024,2
12055,182,14,8/24/2024,10
12056,227,18,8/21/2024,9
12057,7,2,8/27/2024,5
12058,281,10,8/17/2024,4
12059,199,20,8/25/2024,8
12060,263,20,8/10/2024,2
12061,266,11,8/2/2024,2
12062,160,12,8/18/2024,8
12063,157,3,8/23/2024,4
12064,220,2,8/3/2024,8
12065,146,7,8/12/2024,10
12066,281,9,8/11/2024,8
12067,136,9,8/26/2024,6
12068,267,5,8/16/2024,4
12069,140,24,8/22/2024,3
12070,47,16,8/21/2024,2
12071,284,7,8/10/2024,7
12072,28,5,22-08-2024,9
12073,104,14,8/5/2024,3
12074,151,5,8/9/2024,10
12075,27,17,8/16/2024,3
12076,264,24,8/3/2024,2
12077,41,23,8/1/2024,3
12078,101,14,8/4/2024,1
12079,184,23,8/12/2024,9
12080,82,17,8/23/2024,2
12081,116,17,8/6/2024,10
12082,170,17,12/8/2024,7
12083,276,11,8/26/2024,1
12084,26,4,5/8/2024,1
12085,160,22,8/18/2024,3
12086,112,20,8/7/2024,7
12087,215,23,5/8/2024,7
12088,65,4,8/19/2024,5
12089,280,19,8/22/2024,4
12090,59,22,8/4/2024,2
12091,151,3,8/6/2024,6
12092,183,24,8/12/2024,6
12093,137,6,8/26/2024,6
12094,242,13,8/20/2024,3
12095,216,22,8/6/2024,2
12096,93,17,8/14/2024,2
12097,184,5,8/8/2024,3
12098,68,2,8/17/2024,9
12099,220,3,8/6/2024,1
12100,165,20,8/24/2024,2
12101,132,5,8/11/2024,6
12102,230,11,8/18/2024,6
12103,223,6,8/24/2024,2
12104,62,11,8/7/2024,6
12105,222,19,8/17/2024,8
12106,198,11,8/14/2024,10
12107,104,4,8/27/2024,8
12108,257,24,8/9/2024,7
12109,241,2,17-08-2024,9
12110,63,1,8/9/2024,7
12111,141,2,8/6/2024,6
12112,33,17,8/27/2024,8
12113,286,21,8/20/2024,1
12114,122,17,8/14/2024,1
12115,104,5,7/8/2024,5
12116,6,23,8/22/2024,4
12117,95,8,8/7/2024,5
12118,212,25,8/14/2024,4
12119,252,21,8/11/2024,4
12120,129,14,8/2/2024,1
12121,299,2,8/21/2024,2
12122,181,4,5/8/2024,5
12123,185,23,8/21/2024,9
12124,296,24,8/26/2024,2
12125,60,15,8/1/2024,8
12126,131,20,8/24/2024,3
12127,48,7,8/28/2024,6
12128,142,1,8/18/2024,1
12129,165,20,8/18/2024,9
12130,208,14,8/7/2024,5
12131,77,16,8/28/2024,9
12132,49,18,8/28/2024,5
12133,271,10,8/4/2024,9
12134,248,8,8/6/2024,5
12135,36,10,8/1/2024,4
12136,247,4,8/5/2024,1
12137,92,12,8/3/2024,1
12138,10,8,8/19/2024,9
12139,288,20,8/18/2024,10
12140,29,15,8/22/2024,9
12141,39,22,8/9/2024,4
12142,50,2,8/28/2024,1
12143,214,8,8/11/2024,4
12144,94,21,8/23/2024,2
12145,56,3,8/8/2024,10
12146,77,25,8/24/2024,8
12147,157,25,2024/23/08,1
12148,182,12,8/11/2024,5
12149,186,22,8/9/2024,6
12150,201,12,8/7/2024,1
12151,140,4,8/18/2024,10
12152,113,12,8/3/2024,8
12153,3,17,8/13/2024,2
12154,118,7,8/3/2024,3
12155,11,1,8/13/2024,3
12156,164,23,8/24/2024,9
12157,244,9,8/2/2024,5
12158,124,1,8/13/2024,9
12159,263,3,8/17/2024,10
12160,141,7,8/14/2024,5
12161,221,1,8/1/2024,3
12162,239,3,8/19/2024,10
12163,135,9,8/21/2024,7
12164,219,12,10/8/2024,3
12165,113,5,8/12/2024,6
12166,8,7,8/22/2024,6
12167,151,15,8/27/2024,10
12168,163,23,8/17/2024,1
12169,88,4,2024/16/08,2
12170,61,13,8/22/2024,6
12171,68,20,8/4/2024,4
12172,46,19,8/21/2024,8
12173,24,20,8/19/2024,5
12174,211,16,8/11/2024,10
12175,31,16,8/25/2024,10
12176,51,3,8/22/2024,7
12177,128,7,8/25/2024,2
12178,254,19,8/19/2024,9
12179,104,12,8/9/2024,9
12180,72,9,8/20/2024,2
12181,214,10,8/20/2024,9
12182,13,10,8/1/2024,7
12183,142,19,8/19/2024,2
12184,85,13,8/8/2024,3
12185,216,3,8/26/2024,6
12186,56,8,2024/21/08,7
12187,52,13,8/5/2024,10
12188,221,15,8/21/2024,3
12189,42,10,8/2/2024,10
12190,193,20,8/28/2024,8
12191,12,13,8/14/2024,7
12192,146,7,8/15/2024,1
12193,256,15,2024/13/08,2
12194,250,22,8/3/2024,1
12195,11,1,8/28/2024,3
12196,19,1,8/21/2024,10
12197,111,7,8/28/2024,5
12198,230,1,8/6/2024,3
12199,291,24,8/19/2024,6
12200,223,17,8/10/2024,6
12201,82,11,8/8/2024,1
12202,204,15,8/5/2024,9
12203,99,12,8/15/2024,6
12204,258,15,8/28/2024,3
12205,247,10,8/19/2024,7
12206,142,21,8/6/2024,1
12207,291,8,8/1/2024,2
12208,204,2,8/15/2024,8
12209,200,3,8/13/2024,4
12210,23,2,8/1/2024,3
12211,117,23,8/20/2024,1
12212,217,4,8/18/2024,3
12213,100,8,8/9/2024,6
12214,277,6,8/9/2024,6
12215,232,6,8/7/2024,1
12216,9,8,8/9/2024,10
12217,269,15,8/1/2024,2
12218,268,12,8/12/2024,5
12219,37,20,8/20/2024,4
12220,93,4,8/18/2024,7
12221,274,9,12/8/2024,4
12222,26,17,8/15/2024,7
12223,168,5,8/9/2024,9
12224,299,13,2024/24/08,6
12225,43,1,8/17/2024,7
12226,225,8,8/21/2024,9
12227,183,22,8/23/2024,10
12228,108,7,8/20/2024,2
12229,183,6,2024/22/08,4
12230,43,14,8/7/2024,7
12231,35,19,8/15/2024,5
12232,265,3,8/10/2024,7
12233,96,9,7/8/2024,4
12234,130,3,8/12/2024,2
12235,171,25,8/1/2024,5
12236,101,1,8/9/2024,6
12237,157,14,8/9/2024,8
12238,234,12,8/3/2024,4
12239,220,1,2024/17/08,7
12240,278,7,8/27/2024,2
12241,2,16,8/25/2024,3
12242,75,3,8/23/2024,6
12243,282,19,8/28/2024,8
12244,134,4,8/28/2024,4
12245,172,13,8/18/2024,10
12246,201,20,8/21/2024,3
12247,260,15,8/11/2024,7
12248,111,21,8/24/2024,2
12249,141,15,8/11/2024,10
12250,4,15,5/8/2024,7
12251,109,11,13-08-2024,1
12252,243,17,8/9/2024,5
12253,188,22,8/6/2024,9
12254,4,1,8/3/2024,7
12255,78,10,8/10/2024,6
12256,295,25,8/12/2024,10
12257,51,21,8/2/2024,8
12258,32,6,8/9/2024,1
12259,115,10,8/3/2024,9
12260,84,4,8/21/2024,4
12261,59,9,8/1/2024,5
12262,288,9,8/12/2024,6
12263,82,9,8/26/2024,9
12264,112,24,8/28/2024,4
12265,280,3,8/27/2024,9
12266,73,7,8/13/2024,9
12267,237,20,2024/24/08,7
12268,250,17,8/2/2024,1
12269,196,7,8/25/2024,2
12270,53,25,8/7/2024,8
12271,62,8,8/12/2024,10
12272,167,9,8/5/2024,3
12273,99,3,8/5/2024,6
12274,27,13,8/6/2024,6
12275,137,24,8/17/2024,6
12276,283,12,2024/22/08,5
12277,266,11,8/1/2024,2
12278,293,8,8/15/2024,6
12279,77,2,8/12/2024,9
12280,161,21,8/14/2024,5
12281,135,10,10/8/2024,7
12282,12,6,8/15/2024,7
12283,220,2,2024/25/08,2
12284,121,17,8/28/2024,2
12285,236,21,8/18/2024,9
12286,150,10,8/23/2024,2
12287,129,21,8/19/2024,10
12288,22,20,8/11/2024,7
12289,29,1,8/2/2024,9
12290,112,9,8/22/2024,9
12291,157,18,2024/19/08,10
12292,2,19,8/5/2024,1
12293,264,2,5/8/2024,2
12294,59,3,8/17/2024,10
12295,105,12,8/16/2024,7
12296,174,11,2024/24/08,7
12297,27,18,8/7/2024,9
12298,107,22,8/5/2024,6
12299,157,13,8/12/2024,8
12300,105,15,11/8/2024,8
12301,168,15,27-08-2024,10
12302,76,18,8/19/2024,9
12303,262,1,8/9/2024,1
12304,39,5,8/1/2024,3
12305,135,19,8/12/2024,6
12306,250,24,8/9/2024,3
12307,186,13,8/17/2024,8
12308,55,13,8/12/2024,3
12309,95,25,8/22/2024,5
12310,228,10,8/11/2024,5
12311,158,22,8/23/2024,8
12312,239,22,8/12/2024,7
12313,249,20,8/7/2024,6
12314,198,5,8/18/2024,6
12315,149,9,8/20/2024,5
12316,214,8,8/3/2024,6
12317,272,9,8/7/2024,6
12318,3,24,2024/19/08,3
12319,13,7,8/12/2024,8
12320,16,12,8/4/2024,8
12321,133,5,8/14/2024,2
12322,120,15,13-08-2024,7
12323,150,5,8/28/2024,1
12324,177,18,8/8/2024,9
12325,193,23,8/18/2024,5
12326,132,1,8/17/2024,2
12327,10,23,8/1/2024,2
12328,44,9,8/21/2024,10
12329,86,7,8/21/2024,7
12330,134,15,8/7/2024,8
12331,53,16,8/19/2024,1
12332,180,19,8/17/2024,8
12333,248,3,8/2/2024,8
12334,259,7,8/27/2024,10
12335,173,11,8/17/2024,10
12336,239,12,8/7/2024,3
12337,183,12,8/4/2024,2
12338,169,25,8/16/2024,
12339,272,25,8/11/2024,4
12340,58,19,17-08-2024,2
12341,258,4,8/6/2024,3
12342,126,10,8/1/2024,5
12343,148,18,8/9/2024,10
12344,234,19,8/8/2024,6
12345,208,2,8/25/2024,5
12346,295,5,6/8/2024,4
12347,191,1,8/2/2024,3
12348,135,14,8/26/2024,9
12349,273,20,8/27/2024,5
12350,60,20,8/17/2024,9
12351,143,22,8/7/2024,7
12352,268,12,8/4/2024,8
12353,249,1,8/21/2024,2
12354,228,8,8/7/2024,8
12355,190,25,8/6/2024,1
12356,49,19,8/28/2024,7
12357,116,4,8/16/2024,1
12358,271,5,8/8/2024,1
12359,253,11,8/27/2024,4
12360,126,8,8/3/2024,2
12361,130,24,8/21/2024,5
12362,39,16,1/8/2024,9
12363,242,12,8/22/2024,3
12364,146,20,8/13/2024,3
12365,286,3,1/8/2024,1
12366,247,22,8/25/2024,3
12367,172,25,8/17/2024,4
12368,288,14,8/9/2024,5
12369,41,9,8/24/2024,8
12370,60,1,8/16/2024,10
12371,223,21,8/13/2024,10
12372,31,20,8/9/2024,10
12373,218,5,8/21/2024,10
12374,67,8,8/28/2024,1
12375,151,4,8/4/2024,7
12376,169,15,7/8/2024,4
12377,203,4,8/12/2024,7
12378,48,25,17-08-2024,9
12379,10,1,8/5/2024,9
12380,125,5,8/1/2024,9
12381,154,6,8/17/2024,5
12382,121,19,8/6/2024,7
12383,90,14,13-08-2024,2
12384,100,17,10/8/2024,10
12385,166,10,8/3/2024,2
12386,238,20,8/24/2024,6
12387,187,20,8/11/2024,3
12388,53,25,8/8/2024,6
12389,46,19,8/5/2024,4
12390,140,13,8/21/2024,2
12391,52,7,8/14/2024,3
12392,16,2,8/11/2024,2
12393,122,14,8/17/2024,5
12394,207,5,8/18/2024,4
12395,50,18,8/27/2024,9
12396,102,12,26-08-2024,10
12397,99,4,8/5/2024,3
12398,299,4,8/5/2024,5
12399,225,4,8/26/2024,1
12400,28,6,8/24/2024,3
12401,6,10,7/8/2024,9
12402,32,23,15-08-2024,3
12403,98,9,4/8/2024,10
12404,125,14,8/25/2024,2
12405,21,24,8/13/2024,7
12406,100,20,8/13/2024,7
12407,135,15,8/14/2024,4
12408,269,9,8/25/2024,1
12409,163,9,8/2/2024,7
12410,36,17,8/7/2024,5
12411,13,25,8/26/2024,8
12412,280,9,8/21/2024,10
12413,269,23,8/26/2024,5
12414,280,14,8/18/2024,4
12415,1,23,8/9/2024,3
12416,290,12,8/28/2024,5
12417,192,6,8/6/2024,10
12418,10,1,8/22/2024,7
12419,148,9,8/22/2024,3
12420,45,7,8/9/2024,3
12421,223,24,8/16/2024,10
12422,285,21,5/8/2024,5
12423,294,23,8/22/2024,8
12424,188,11,8/8/2024,5
12425,265,4,8/27/2024,7
12426,39,21,8/17/2024,9
12427,235,6,8/17/2024,7
12428,282,15,8/3/2024,7
12429,290,16,8/26/2024,3
12430,103,12,8/25/2024,9
12431,31,20,8/11/2024,9
12432,6,4,8/20/2024,8
12433,260,18,8/12/2024,10
12434,171,15,8/4/2024,9
12435,100,4,8/11/2024,5
12436,266,4,8/26/2024,4
12437,298,24,8/28/2024,3
12438,124,12,8/3/2024,8
12439,212,19,8/16/2024,6
12440,37,12,8/14/2024,9
12441,50,18,8/23/2024,8
12442,170,20,8/22/2024,8
12443,196,12,20-08-2024,2
12444,254,21,8/1/2024,9
12445,16,12,8/8/2024,10
12446,7,17,8/5/2024,6
12447,221,19,8/10/2024,7
12448,234,9,8/15/2024,7
12449,212,21,8/7/2024,6
12450,72,3,8/18/2024,3
12451,58,2,8/26/2024,1
12452,78,2,8/13/2024,5
12453,114,3,8/20/2024,6
12454,186,3,8/3/2024,4
12455,286,22,8/2/2024,4
12456,124,16,8/5/2024,1
12457,250,1,8/25/2024,8
12458,133,18,8/22/2024,9
12459,31,9,8/1/2024,1
12460,261,1,8/12/2024,1
12461,241,19,8/11/2024,6
12462,224,2,3/8/2024,2
12463,7,24,8/5/2024,4
12464,76,21,8/26/2024,3
12465,159,17,8/17/2024,5
12466,116,11,8/22/2024,1
12467,224,17,8/12/2024,10
12468,264,14,8/20/2024,7
12469,21,6,8/12/2024,8
12470,45,1,8/9/2024,8
12471,55,25,8/1/2024,
12472,171,14,8/20/2024,6
12473,141,13,8/18/2024,8
12474,175,6,8/13/2024,3
12475,286,2,8/28/2024,8
12476,210,9,8/5/2024,6
12477,299,12,8/12/2024,7
12478,297,10,8/19/2024,8
12479,228,16,8/22/2024,7
12480,38,10,8/2/2024,1
12481,220,16,8/15/2024,4
12482,146,9,8/6/2024,6
12483,290,20,8/3/2024,8
12484,85,24,8/14/2024,6
12485,127,3,8/23/2024,9
12486,90,12,8/24/2024,7
12487,105,8,8/21/2024,10
12488,12,14,8/9/2024,2
12489,246,10,8/1/2024,4
12490,31,17,8/19/2024,10
12491,142,6,8/18/2024,5
12492,166,25,8/2/2024,5
12493,57,10,8/4/2024,2
12494,205,24,8/28/2024,5
12495,39,15,8/6/2024,7
12496,133,21,8/22/2024,1
12497,54,15,8/23/2024,3
12498,283,20,8/8/2024,2
12499,42,20,8/1/2024,3
12500,80,19,8/23/2024,9
12501,63,15,8/23/2024,3
12502,293,7,8/3/2024,5
12503,218,2,28-08-2024,3
12504,77,1,8/15/2024,10
12505,195,9,8/28/2024,9
12506,223,14,8/19/2024,
12507,275,1,8/8/2024,1
12508,8,6,8/2/2024,6
12509,42,19,8/2/2024,4
12510,157,25,8/13/2024,1
12511,168,19,8/7/2024,6
12512,291,12,8/21/2024,5
12513,48,11,8/19/2024,9
12514,126,11,8/14/2024,8
12515,281,25,8/22/2024,2
12516,134,6,8/14/2024,9
12517,61,24,8/2/2024,5
12518,97,4,8/13/2024,1
12519,220,8,8/25/2024,10
12520,127,9,8/5/2024,2
12521,256,21,8/23/2024,10
12522,51,9,8/17/2024,8
12523,278,4,8/5/2024,6
12524,219,20,8/12/2024,5
12525,45,8,8/25/2024,2
12526,293,11,6/8/2024,6
12527,60,25,8/4/2024,4
12528,99,5,8/5/2024,8
12529,127,1,8/24/2024,8
12530,141,23,8/26/2024,4
12531,292,1,8/14/2024,3
12532,182,2,8/24/2024,3
12533,64,20,8/5/2024,5
12534,132,17,8/4/2024,9
