OrderID,CustomerID,ProductID,OrderDate,Quantity
250,230,6.0,17-01-2024,2.0
251,143,18.0,2024/09/01,5.0
252,239,23.0,2024-01-20,3.0
253,155,16.0,2024-01-23,10.0
254,95,17.0,2024-01-18,2.0
255,114,7.0,2024-01-25,6.0
256,288,25.0,2024-01-08,1.0
257,125,2.0,2024-01-04,6.0
258,145,1.0,2024-01-26,9.0
259,152,21.0,2024-01-04,4.0
260,276,18.0,2024-01-21,1.0
261,218,4.0,2024-01-24,4.0
262,37,24.0,2024-01-02,3.0
263,129,18.0,2024-01-09,2.0
264,208,14.0,2024/18/01,6.0
265,33,25.0,2024-01-12,10.0
266,155,20.0,2024-01-13,2.0
267,243,6.0,2024-01-26,9.0
268,74,10.0,2024-01-28,6.0
269,3,19.0,2024-01-03,10.0
270,177,7.0,2024-01-05,7.0
271,130,7.0,2024-01-28,2.0
272,282,15.0,2024-01-09,9.0
273,250,11.0,2024-01-04,6.0
274,100,11.0,2024-01-10,8.0
275,291,12.0,2024-01-11,6.0
276,224,9.0,2024-01-16,6.0
277,157,16.0,2024-01-03,9.0
278,72,18.0,2024-01-03,4.0
279,260,21.0,2024-01-25,1.0
280,283,9.0,2024-01-21,9.0
281,115,25.0,2024-01-15,10.0
282,187,17.0,2024-01-26,1.0
283,264,5.0,2024-01-19,8.0
284,248,12.0,2024-01-03,1.0
285,106,17.0,2024/02/01,6.0
286,166,4.0,2024-01-24,9.0
287,90,13.0,2024-01-27,7.0
288,115,17.0,2024-01-16,7.0
289,4,17.0,2024-01-17,3.0
290,96,6.0,2024-01-22,6.0
291,59,16.0,21-01-2024,8.0
292,23,5.0,2024/17/01,10.0
293,294,5.0,2024-01-17,1.0
294,289,21.0,2024-01-27,1.0
295,230,20.0,2024-01-27,8.0
296,299,25.0,2024-01-06,3.0
297,233,20.0,2024-01-05,10.0
298,259,22.0,2024-01-06,7.0
299,20,18.0,2024-01-22,9.0
300,1,25.0,2024-01-02,7.0
301,247,25.0,2024-01-25,7.0
302,218,5.0,2024-01-28,5.0
303,279,14.0,2024/26/01,5.0
304,268,,2024-01-23,9.0
305,55,5.0,2024-01-28,7.0
306,142,22.0,2024-01-26,7.0
307,287,18.0,2024-01-12,8.0
308,71,22.0,2024-01-23,2.0
309,261,13.0,2024-01-22,6.0
310,3,3.0,2024-01-03,3.0
311,41,20.0,2024-01-13,1.0
312,30,25.0,2024-01-07,3.0
313,266,10.0,2024-01-17,4.0
314,19,12.0,2024-01-03,4.0
315,181,22.0,2024-01-01,7.0
316,47,18.0,2024-01-19,5.0
317,142,8.0,2024-01-13,10.0
318,209,17.0,2024-01-11,2.0
319,132,18.0,2024-01-13,10.0
320,174,25.0,2024/28/01,8.0
321,60,9.0,2024-01-08,2.0
322,162,14.0,2024-01-27,
323,205,22.0,2024-01-16,6.0
324,294,9.0,2024-01-07,3.0
325,124,9.0,2024-01-27,4.0
326,55,4.0,2024/20/01,2.0
327,278,2.0,2024-01-19,8.0
328,262,9.0,2024-01-02,7.0
329,277,2.0,2024-01-25,9.0
330,266,15.0,2024-01-07,6.0
331,186,20.0,2024-01-09,5.0
332,188,6.0,2024-01-25,8.0
333,144,15.0,2024-01-22,3.0
334,139,8.0,2024-01-05,9.0
335,243,1.0,2024-01-28,3.0
336,162,16.0,2024-01-02,5.0
337,31,7.0,2024-01-15,5.0
338,185,18.0,2024-01-01,9.0
339,102,19.0,2024-01-25,10.0
340,262,16.0,2024-01-10,8.0
341,86,21.0,2024-01-13,6.0
342,83,11.0,2024-01-23,4.0
343,139,15.0,2024-01-15,6.0
344,12,5.0,2024-01-23,4.0
345,204,4.0,2024-01-18,2.0
346,269,25.0,2024-01-03,2.0
347,159,8.0,2024-01-05,4.0
348,15,2.0,2024-01-16,6.0
349,140,18.0,2024-01-18,8.0
350,289,14.0,2024-01-12,9.0
351,46,15.0,2024/10/01,5.0
352,268,25.0,2024-01-01,3.0
353,245,10.0,20-01-2024,1.0
354,192,7.0,2024-01-08,7.0
355,200,13.0,2024-01-08,4.0
356,140,10.0,2024-01-28,9.0
357,57,21.0,2024-01-20,8.0
358,78,2.0,2024-01-10,9.0
359,5,8.0,2024-01-11,2.0
360,256,12.0,2024-01-03,8.0
361,29,9.0,2024-01-07,7.0
362,196,1.0,2024-01-13,2.0
363,18,7.0,2024-01-22,8.0
364,160,11.0,2024-01-18,3.0
365,153,7.0,2024-01-07,6.0
366,223,11.0,2024-01-04,1.0
367,22,19.0,2024-01-25,8.0
368,47,22.0,2024-01-25,10.0
369,79,23.0,2024-01-08,9.0
370,178,15.0,2024-01-24,4.0
371,249,23.0,2024-01-16,8.0
372,179,11.0,2024-01-28,8.0
373,80,15.0,2024/15/01,5.0
374,260,13.0,2024-01-12,3.0
375,33,22.0,2024-01-22,9.0
376,145,11.0,17-01-2024,7.0
377,67,6.0,2024/04/01,1.0
378,199,22.0,2024/09/01,8.0
379,114,20.0,2024-01-21,2.0
380,41,15.0,2024-01-14,1.0
381,30,20.0,2024-01-27,5.0
382,266,4.0,2024-01-07,2.0
383,292,21.0,2024-01-24,3.0
384,184,22.0,2024-01-04,8.0
385,206,17.0,2024-01-20,6.0
386,162,18.0,2024-01-21,6.0
387,124,19.0,2024-01-24,9.0
388,230,13.0,2024/20/01,1.0
389,70,10.0,2024-01-28,1.0
390,142,18.0,2024-01-05,9.0
391,80,5.0,2024-01-08,5.0
392,293,13.0,2024-01-24,10.0
393,250,23.0,2024-01-21,10.0
394,296,13.0,2024-01-11,2.0
395,214,4.0,2024-01-01,4.0
396,28,10.0,2024-01-05,9.0
397,79,2.0,2024-01-19,7.0
398,149,13.0,2024-01-19,3.0
399,135,3.0,2024-01-05,7.0
400,102,16.0,2024-01-20,7.0
401,125,3.0,2024-01-19,5.0
402,217,12.0,2024/21/01,6.0
403,157,6.0,2024-01-15,6.0
404,120,7.0,2024-01-03,6.0
405,76,10.0,10-01-2024,1.0
406,108,24.0,2024-01-25,9.0
407,73,23.0,2024/17/01,1.0
408,88,2.0,2024-01-09,5.0
409,5,3.0,2024-01-22,7.0
410,150,21.0,2024-01-23,7.0
411,273,3.0,18-01-2024,3.0
412,127,17.0,2024/06/01,5.0
413,181,12.0,2024-01-17,5.0
414,132,13.0,2024-01-08,1.0
415,71,3.0,2024-01-28,7.0
416,124,19.0,2024-01-20,3.0
417,106,21.0,2024-01-07,3.0
418,269,5.0,2024-01-05,7.0
419,81,11.0,2024-01-04,2.0
420,75,24.0,2024-01-14,1.0
421,141,5.0,2024-01-25,4.0
422,291,20.0,2024-01-01,4.0
423,245,5.0,2024-01-21,9.0
424,252,16.0,14-01-2024,3.0
425,139,14.0,2024-01-25,4.0
426,225,20.0,2024-01-08,8.0
427,195,24.0,2024-01-19,6.0
428,20,17.0,2024-01-02,2.0
429,276,13.0,2024-01-21,1.0
430,226,13.0,2024-01-06,5.0
431,28,23.0,2024-01-21,9.0
432,58,6.0,2024-01-05,10.0
433,13,6.0,2024-01-07,8.0
434,166,23.0,2024-01-04,3.0
435,44,17.0,2024-01-20,7.0
436,195,2.0,2024-01-22,3.0
437,75,6.0,2024-01-25,1.0
438,93,4.0,2024-01-25,
439,256,18.0,2024-01-07,1.0
440,210,15.0,2024-01-18,
441,107,2.0,02-01-2024,3.0
442,296,20.0,2024-01-04,5.0
443,146,20.0,2024-01-15,10.0
444,19,3.0,2024-01-27,5.0
445,282,3.0,2024-01-28,5.0
446,269,7.0,2024-01-24,4.0
447,45,16.0,2024-01-10,10.0
448,133,17.0,2024-01-05,10.0
449,255,16.0,10-01-2024,3.0
450,13,15.0,2024-01-20,2.0
451,171,12.0,2024-01-21,9.0
452,35,10.0,2024-01-01,5.0
453,203,24.0,2024-01-06,10.0
454,246,16.0,2024-01-21,1.0
455,172,15.0,2024-01-17,7.0
456,162,18.0,2024-01-11,9.0
457,182,3.0,2024-01-13,3.0
458,293,20.0,2024-01-26,7.0
459,162,23.0,2024-01-08,1.0
460,155,7.0,2024/26/01,9.0
461,104,3.0,2024-01-17,8.0
462,248,24.0,2024-01-25,9.0
463,265,22.0,2024-01-13,3.0
464,3,10.0,2024-01-03,1.0
465,53,17.0,2024-01-21,5.0
466,99,10.0,2024-01-22,5.0
467,141,4.0,2024-01-04,1.0
468,164,9.0,2024-01-19,3.0
469,174,18.0,2024-01-22,8.0
470,45,14.0,2024-01-19,7.0
471,229,20.0,2024-01-23,6.0
472,41,25.0,2024-01-26,8.0
473,234,10.0,2024-01-05,8.0
474,187,13.0,2024-01-26,3.0
475,250,1.0,2024-01-15,2.0
476,179,20.0,2024-01-27,10.0
477,285,21.0,2024-01-13,2.0
478,125,18.0,2024-01-11,3.0
479,221,14.0,2024-01-08,10.0
480,294,16.0,2024-01-18,2.0
481,158,13.0,2024-01-20,2.0
482,254,21.0,2024-01-19,1.0
483,1,25.0,2024-01-10,3.0
484,101,7.0,2024-01-22,6.0
485,223,23.0,2024-01-20,6.0
486,66,10.0,2024/02/01,1.0
487,287,12.0,2024-01-08,2.0
488,163,23.0,2024-01-07,7.0
489,97,18.0,2024-01-14,7.0
490,65,5.0,2024-01-24,1.0
491,70,3.0,2024-01-15,3.0
492,218,20.0,2024-01-27,3.0
493,96,,2024-01-24,10.0
494,211,18.0,2024-01-19,10.0
495,298,16.0,2024-01-28,2.0
496,239,17.0,2024-01-08,2.0
497,40,22.0,2024-01-02,9.0
498,6,16.0,2024-01-24,8.0
499,151,10.0,2024-01-24,3.0
500,134,2.0,2024-01-22,8.0
501,14,10.0,2024-01-28,8.0
502,144,9.0,2024-01-06,5.0
503,229,12.0,2024-01-16,3.0
504,17,11.0,2024-01-27,2.0
505,212,25.0,2024-01-21,7.0
506,177,2.0,2024-01-06,5.0
507,244,24.0,2024-01-13,9.0
508,223,1.0,2024-01-22,5.0
509,22,4.0,2024-01-14,9.0
510,140,11.0,2024-01-21,5.0
511,124,24.0,2024-01-22,10.0
512,281,1.0,2024-01-04,1.0
513,180,8.0,2024-01-20,5.0
514,112,20.0,2024-01-28,2.0
515,290,6.0,2024-01-15,2.0
516,233,9.0,2024-01-25,7.0
517,38,9.0,2024-01-02,1.0
518,92,15.0,2024-01-20,2.0
519,56,5.0,2024-01-21,9.0
520,133,4.0,09-01-2024,1.0
521,255,5.0,2024-01-09,1.0
522,201,19.0,2024-01-16,1.0
523,36,,2024-01-27,4.0
524,275,12.0,2024-01-21,6.0
525,188,18.0,2024-01-25,6.0
526,284,2.0,2024-01-13,7.0
527,184,16.0,2024-01-07,2.0
528,123,16.0,2024-01-10,7.0
529,231,1.0,2024/24/01,1.0
530,61,7.0,2024-01-28,9.0
531,120,3.0,2024-01-01,1.0
532,24,8.0,2024-01-10,3.0
533,88,19.0,2024-01-16,2.0
534,33,7.0,2024-01-24,7.0
535,295,18.0,2024-01-07,3.0
536,172,3.0,2024-01-06,2.0
537,225,8.0,2024-01-28,10.0
538,81,1.0,2024-01-03,
539,146,14.0,2024-01-21,8.0
540,123,6.0,2024-01-23,10.0
541,155,,2024-01-04,7.0
542,186,25.0,2024-01-21,9.0
543,100,4.0,2024-01-16,3.0
544,23,2.0,2024-01-11,6.0
545,233,2.0,06-01-2024,2.0
546,264,4.0,2024-01-19,2.0
547,167,8.0,2024-01-24,2.0
548,113,3.0,2024-01-14,8.0
549,233,6.0,2024-01-07,7.0
550,104,11.0,2024-01-09,3.0
551,235,14.0,2024-01-10,3.0
552,88,19.0,2024-01-28,9.0
553,111,19.0,2024-01-24,8.0
554,127,11.0,2024-01-19,7.0
555,3,14.0,2024-01-25,1.0
556,202,16.0,2024-01-18,2.0
557,209,7.0,2024/03/01,3.0
558,157,6.0,2024-01-01,8.0
559,71,23.0,2024-01-21,7.0
560,37,13.0,2024-01-25,6.0
561,278,19.0,2024-01-11,4.0
562,187,2.0,2024-01-02,2.0
563,287,23.0,2024-01-05,2.0
564,59,21.0,2024-01-28,8.0
565,116,11.0,2024-01-14,6.0
566,177,15.0,2024-01-16,8.0
567,273,10.0,2024-01-23,8.0
568,34,7.0,2024-01-06,8.0
569,56,6.0,2024-01-05,5.0
570,12,10.0,2024-01-05,7.0
571,11,10.0,2024-01-08,4.0
572,172,14.0,2024-01-11,10.0
573,272,18.0,2024-01-26,8.0
574,117,16.0,2024-01-02,6.0
575,86,20.0,2024-01-06,3.0
576,79,6.0,2024-01-19,4.0
577,95,7.0,2024-01-12,9.0
578,84,18.0,2024-01-16,5.0
579,164,5.0,2024-01-17,1.0
580,243,10.0,2024-01-24,10.0
581,58,24.0,18-01-2024,8.0
582,113,15.0,2024-01-21,6.0
583,143,7.0,2024-01-22,1.0
584,263,13.0,2024-01-17,4.0
585,185,13.0,2024-01-13,3.0
586,180,10.0,2024-01-24,8.0
587,213,15.0,2024-01-14,5.0
588,45,5.0,2024-01-17,4.0
589,193,3.0,2024-01-14,1.0
590,291,25.0,10-01-2024,3.0
591,155,19.0,2024/08/01,5.0
592,2,5.0,2024-01-21,5.0
593,148,14.0,2024/08/01,3.0
594,142,16.0,2024-01-16,2.0
595,244,23.0,2024-01-01,2.0
596,30,5.0,2024-01-12,6.0
597,215,21.0,2024-01-21,6.0
598,94,25.0,2024-01-11,2.0
599,155,9.0,2024-01-27,6.0
600,145,12.0,2024-01-06,8.0
601,114,7.0,2024-01-17,9.0
602,59,14.0,2024-01-05,8.0
603,160,23.0,2024-01-20,6.0
604,89,23.0,2024-01-08,5.0
605,117,10.0,2024-01-14,3.0
606,40,1.0,2024/04/01,8.0
607,263,19.0,2024-01-02,1.0
608,50,4.0,06-01-2024,10.0
609,75,24.0,2024-01-06,5.0
610,124,17.0,2024/25/01,10.0
611,112,23.0,2024-01-25,4.0
612,51,7.0,2024-01-23,9.0
613,55,6.0,2024-01-17,6.0
614,161,4.0,2024-01-25,8.0
615,21,3.0,2024-01-15,6.0
616,228,8.0,2024-01-14,9.0
617,244,22.0,2024-01-16,6.0
618,268,22.0,2024-01-23,2.0
619,87,3.0,2024-01-20,6.0
620,120,14.0,2024-01-19,8.0
621,205,12.0,2024-01-16,8.0
622,233,4.0,21-01-2024,2.0
623,28,3.0,2024-01-13,8.0
624,156,20.0,2024-01-25,10.0
625,239,7.0,2024-01-09,5.0
626,277,18.0,2024-01-14,1.0
627,231,11.0,2024-01-06,7.0
628,156,23.0,2024-01-23,3.0
629,292,22.0,2024-01-19,8.0
630,81,17.0,2024-01-13,1.0
631,146,11.0,2024-01-27,1.0
632,299,1.0,2024-01-12,6.0
633,126,8.0,2024-01-23,4.0
634,173,6.0,2024-01-22,1.0
635,216,9.0,2024-01-11,1.0
636,294,4.0,2024-01-11,8.0
637,174,6.0,2024-01-07,10.0
638,39,18.0,2024-01-19,4.0
639,48,23.0,2024-01-03,10.0
640,219,7.0,2024-01-10,6.0
641,277,11.0,2024-01-17,4.0
642,93,1.0,2024-01-07,9.0
643,240,9.0,2024-01-14,9.0
644,31,17.0,2024-01-05,4.0
645,223,14.0,2024-01-21,6.0
646,147,21.0,2024-01-13,3.0
647,15,8.0,2024-01-14,5.0
648,104,6.0,2024-01-26,5.0
649,22,24.0,2024-01-03,8.0
650,33,14.0,2024-01-13,6.0
651,72,8.0,2024-01-04,2.0
652,269,9.0,2024-01-04,8.0
653,300,24.0,2024-01-14,7.0
654,110,9.0,2024-01-02,8.0
655,58,11.0,2024-01-09,9.0
656,186,16.0,2024/20/01,6.0
657,28,23.0,2024-01-21,4.0
658,63,18.0,2024-01-13,4.0
659,155,3.0,2024-01-06,4.0
660,209,2.0,2024-01-16,5.0
661,171,23.0,2024-01-27,7.0
662,34,12.0,2024-01-24,7.0
663,27,21.0,2024/05/01,3.0
664,103,21.0,2024-01-06,5.0
665,67,20.0,2024-01-16,7.0
666,89,22.0,2024-01-07,10.0
667,202,13.0,2024-01-18,10.0
668,46,15.0,2024-01-02,4.0
669,134,5.0,2024-01-19,2.0
670,223,25.0,2024-01-08,8.0
671,137,10.0,2024-01-07,8.0
672,145,24.0,2024/05/01,4.0
673,135,8.0,2024-01-19,10.0
674,6,16.0,2024-01-13,3.0
675,217,24.0,2024-01-02,10.0
676,242,12.0,2024-01-20,10.0
677,3,9.0,2024-01-13,9.0
678,287,2.0,2024-01-16,10.0
679,68,3.0,09-01-2024,6.0
680,66,16.0,2024-01-10,5.0
681,136,17.0,2024-01-24,6.0
682,78,18.0,2024-01-08,8.0
683,84,23.0,2024/16/01,8.0
684,183,23.0,2024-01-28,9.0
685,179,3.0,2024-01-06,4.0
686,289,22.0,2024-01-01,10.0
687,214,3.0,2024/11/01,4.0
688,63,13.0,27-01-2024,6.0
689,236,23.0,2024-01-20,8.0
690,23,21.0,2024-01-24,10.0
691,292,5.0,2024-01-10,4.0
692,37,18.0,2024-01-06,10.0
693,205,3.0,2024-01-25,1.0
694,79,4.0,2024-01-26,5.0
695,68,12.0,2024-01-16,2.0
696,138,19.0,2024-01-26,10.0
697,219,3.0,2024-01-22,1.0
698,80,16.0,2024-01-10,9.0
699,245,10.0,2024-01-10,3.0
700,152,19.0,2024-01-17,1.0
701,49,15.0,2024-01-19,10.0
702,59,24.0,2024/13/01,8.0
703,214,23.0,2024-01-25,5.0
704,136,11.0,2024-01-20,3.0
705,223,,2024-01-06,1.0
706,208,22.0,2024-01-27,10.0
707,203,10.0,2024-01-04,2.0
708,97,1.0,2024-01-08,4.0
709,276,7.0,2024-01-16,2.0
710,79,24.0,2024-01-28,8.0
711,151,19.0,2024-01-21,
712,213,16.0,2024/10/01,10.0
713,205,16.0,2024-01-22,9.0
714,119,23.0,2024-01-11,1.0
715,214,16.0,2024-01-12,2.0
716,83,10.0,2024-01-17,4.0
717,174,20.0,2024-01-23,8.0
718,185,16.0,2024-01-24,3.0
719,89,7.0,2024-01-14,3.0
720,121,7.0,2024-01-09,9.0
721,258,2.0,2024-01-08,2.0
722,133,11.0,2024-01-18,6.0
723,264,20.0,2024-01-15,2.0
724,57,4.0,04-01-2024,10.0
725,54,6.0,2024-01-06,2.0
726,260,16.0,2024-01-27,2.0
727,225,14.0,2024-01-11,1.0
728,137,12.0,2024-01-05,7.0
729,117,5.0,2024-01-15,7.0
730,186,1.0,2024-01-26,
731,174,11.0,02-01-2024,7.0
732,78,19.0,2024-01-26,1.0
733,152,14.0,2024-01-28,7.0
734,177,1.0,2024-01-05,5.0
735,106,18.0,2024-01-23,10.0
736,208,25.0,2024-01-18,4.0
