OrderID,CustomerID,ProductID,OrderDate,Quantity
15521,164,10,28-10-2024,6
15522,227,21,10/22/2024,6
15523,197,24,10/13/2024,9
15524,52,25,10/20/2024,9
15525,95,23,10/20/2024,8
15526,172,24,10/5/2024,5
15527,221,22,10/18/2024,4
15528,185,6,10/21/2024,1
15529,230,8,10/5/2024,4
15530,190,14,10/10/2024,10
15531,143,15,10/7/2024,1
15532,7,11,10/8/2024,3
15533,122,11,10/22/2024,1
15534,93,14,10/18/2024,4
15535,236,1,10/22/2024,7
15536,52,13,2024/22/10,2
15537,156,18,10/19/2024,4
15538,91,21,10/24/2024,2
15539,189,17,10/20/2024,3
15540,114,3,10/28/2024,4
15541,67,9,10/11/2024,1
15542,130,8,10/19/2024,2
15543,150,9,10/7/2024,1
15544,207,19,10/14/2024,9
15545,91,18,10/15/2024,1
15546,81,10,10/21/2024,8
15547,51,12,10/26/2024,10
15548,72,20,10/15/2024,5
15549,86,5,10/9/2024,10
15550,198,,10/24/2024,4
15551,193,15,10/3/2024,3
15552,57,7,10/19/2024,4
15553,263,8,10/1/2024,1
15554,1,10,10/12/2024,5
15555,203,7,10/9/2024,4
15556,62,21,10/7/2024,10
15557,68,11,10/5/2024,7
15558,119,4,6/10/2024,2
15559,47,11,10/21/2024,10
15560,175,21,10/17/2024,5
15561,13,20,10/20/2024,8
15562,6,24,10/15/2024,7
15563,61,6,10/20/2024,7
15564,81,20,10/14/2024,8
15565,269,15,10/27/2024,8
15566,160,17,10/17/2024,7
15567,49,11,10/13/2024,9
15568,112,20,10/2/2024,4
15569,269,7,10/27/2024,8
15570,117,22,10/17/2024,10
15571,98,8,10/13/2024,6
15572,291,3,10/7/2024,8
15573,259,23,10/24/2024,10
15574,90,16,10/3/2024,7
15575,241,17,10/23/2024,2
15576,291,17,6/10/2024,6
15577,101,5,10/11/2024,10
15578,209,15,10/17/2024,1
15579,288,15,10/18/2024,8
15580,219,21,10/25/2024,7
15581,20,11,2024/25/10,10
15582,233,14,10/21/2024,6
15583,297,15,10/24/2024,10
15584,261,15,10/15/2024,9
15585,127,22,10/3/2024,1
15586,4,11,10/28/2024,7
15587,236,3,10/3/2024,10
15588,111,12,10/16/2024,10
15589,183,11,10/24/2024,3
15590,267,16,10/7/2024,9
15591,104,12,10/26/2024,4
15592,47,21,10/10/2024,6
15593,118,4,10/2/2024,5
15594,150,19,27-10-2024,10
15595,113,7,10/26/2024,9
15596,279,10,10/3/2024,5
15597,229,5,10/16/2024,1
15598,181,19,10/12/2024,7
15599,183,6,10/3/2024,1
15600,120,7,10/18/2024,6
15601,238,25,10/24/2024,10
15602,94,19,10/18/2024,1
15603,219,21,12/10/2024,5
15604,116,25,10/16/2024,4
15605,3,4,10/4/2024,5
15606,110,9,10/24/2024,9
15607,10,,6/10/2024,9
15608,192,2,10/10/2024,5
15609,234,23,28-10-2024,6
15610,262,13,10/15/2024,1
15611,70,1,10/8/2024,1
15612,28,6,10/13/2024,8
15613,37,17,10/12/2024,8
15614,288,7,10/13/2024,9
15615,195,18,10/7/2024,9
15616,61,9,10/22/2024,5
15617,154,24,10/5/2024,8
15618,144,24,10/14/2024,9
15619,290,23,10/18/2024,7
15620,215,25,10/3/2024,5
15621,229,13,10/19/2024,6
15622,8,23,10/26/2024,3
15623,105,16,6/10/2024,9
15624,205,2,10/7/2024,5
15625,246,9,10/22/2024,6
15626,61,17,10/5/2024,3
15627,272,22,10/14/2024,1
15628,104,24,10/26/2024,4
15629,18,13,10/16/2024,1
15630,70,11,10/15/2024,9
15631,16,2,10/12/2024,10
15632,55,18,10/7/2024,3
15633,169,9,10/6/2024,7
15634,166,14,10/13/2024,6
15635,22,3,10/24/2024,9
15636,105,16,10/11/2024,7
15637,181,6,10/23/2024,8
15638,15,20,10/25/2024,1
15639,102,10,10/6/2024,6
15640,289,12,10/22/2024,9
15641,87,13,10/13/2024,2
15642,242,18,10/13/2024,2
15643,22,15,10/13/2024,4
15644,69,1,10/5/2024,10
15645,253,15,10/7/2024,9
15646,95,8,10/26/2024,9
15647,140,13,10/2/2024,2
15648,31,12,10/13/2024,4
15649,252,9,10/21/2024,3
15650,170,15,10/3/2024,3
15651,55,18,10/17/2024,2
15652,210,24,10/25/2024,4
15653,178,20,10/10/2024,9
15654,166,13,10/10/2024,4
15655,267,5,10/10/2024,5
15656,41,10,10/18/2024,7
15657,272,12,10/10/2024,4
15658,93,11,10/19/2024,8
15659,226,23,10/9/2024,1
15660,171,19,14-10-2024,8
15661,166,19,10/20/2024,9
15662,136,23,10/3/2024,6
15663,151,7,10/21/2024,9
15664,68,4,10/18/2024,2
15665,90,13,10/22/2024,4
15666,266,11,6/10/2024,3
15667,47,4,10/17/2024,8
15668,226,22,10/15/2024,7
15669,259,17,10/4/2024,7
15670,290,19,10/14/2024,4
15671,228,7,10/19/2024,2
15672,89,15,10/23/2024,9
15673,172,12,10/7/2024,7
15674,118,5,2024/26/10,4
15675,233,21,10/9/2024,3
15676,207,9,10/26/2024,8
15677,47,6,10/4/2024,6
15678,287,17,10/18/2024,10
15679,56,18,10/8/2024,7
15680,232,6,10/4/2024,2
15681,1,20,10/3/2024,3
15682,286,7,10/7/2024,10
15683,211,25,10/26/2024,8
15684,27,21,10/2/2024,10
15685,199,18,10/3/2024,1
15686,229,8,10/9/2024,8
15687,129,11,10/27/2024,10
15688,271,14,10/12/2024,3
15689,68,20,10/19/2024,4
15690,37,22,10/24/2024,2
15691,266,3,10/10/2024,2
15692,263,24,5/10/2024,
15693,85,12,10/9/2024,2
15694,124,14,10/9/2024,9
15695,209,16,10/12/2024,9
15696,268,8,10/8/2024,4
15697,137,3,3/10/2024,8
15698,94,,10/22/2024,10
15699,290,18,10/18/2024,3
15700,180,16,10/6/2024,9
15701,280,1,10/18/2024,2
15702,78,20,10/2/2024,4
15703,54,7,10/2/2024,8
15704,102,20,10/16/2024,9
15705,179,23,10/10/2024,2
15706,265,16,10/14/2024,5
15707,18,17,10/22/2024,4
15708,96,13,9/10/2024,9
15709,174,13,10/25/2024,1
15710,262,24,10/25/2024,10
15711,162,17,10/9/2024,7
15712,262,4,10/24/2024,10
15713,251,13,10/8/2024,7
15714,72,14,10/19/2024,9
15715,251,5,10/22/2024,5
15716,168,23,10/16/2024,6
15717,295,3,10/19/2024,10
15718,286,2,10/28/2024,10
15719,267,24,10/1/2024,6
15720,103,2,10/10/2024,7
15721,149,10,26-10-2024,10
15722,155,8,10/21/2024,6
15723,109,19,10/18/2024,3
15724,115,9,10/25/2024,10
15725,162,5,10/3/2024,10
15726,56,4,10/12/2024,9
15727,58,11,10/21/2024,4
15728,156,8,10/5/2024,10
15729,163,13,10/2/2024,8
15730,245,3,10/28/2024,5
15731,11,16,10/13/2024,4
15732,280,17,2024/28/10,9
15733,153,2,10/28/2024,7
15734,280,6,10/22/2024,2
15735,224,9,10/7/2024,5
15736,200,8,10/2/2024,6
15737,25,9,10/12/2024,2
15738,13,10,10/22/2024,10
15739,168,24,10/20/2024,2
15740,227,15,10/20/2024,8
15741,46,8,10/27/2024,8
15742,243,11,6/10/2024,7
15743,150,19,10/17/2024,9
15744,68,15,10/22/2024,10
15745,42,5,8/10/2024,3
15746,172,16,10/4/2024,9
15747,19,7,10/21/2024,1
15748,286,24,10/24/2024,10
15749,150,19,10/21/2024,5
15750,2,2,10/12/2024,6
15751,12,20,10/26/2024,8
15752,139,1,10/11/2024,7
15753,254,7,10/24/2024,3
15754,167,10,7/10/2024,9
15755,119,8,10/22/2024,3
15756,286,22,10/4/2024,9
15757,76,12,10/20/2024,1
15758,186,14,10/8/2024,8
15759,70,12,4/10/2024,8
15760,164,11,23-10-2024,1
15761,82,17,10/15/2024,1
15762,79,22,10/19/2024,7
15763,59,14,10/3/2024,7
15764,106,14,10/6/2024,8
15765,111,12,10/21/2024,2
15766,13,23,10/28/2024,7
15767,234,8,10/8/2024,9
15768,28,10,4/10/2024,5
15769,41,9,10/18/2024,10
15770,197,14,27-10-2024,1
15771,270,9,10/13/2024,2
15772,15,5,10/2/2024,9
15773,166,17,10/14/2024,10
15774,164,2,10/19/2024,7
15775,82,11,10/16/2024,3
15776,10,13,10/25/2024,6
15777,171,1,10/8/2024,5
15778,136,25,10/27/2024,3
15779,48,19,10/22/2024,8
15780,23,8,10/11/2024,6
15781,171,10,10/3/2024,6
15782,233,19,10/21/2024,9
15783,192,12,10/22/2024,4
15784,196,13,10/25/2024,10
15785,37,14,10/27/2024,1
15786,139,13,10/18/2024,6
15787,298,15,10/12/2024,9
15788,92,2,10/9/2024,10
15789,97,10,10/6/2024,10
15790,296,14,10/8/2024,5
15791,225,15,18-10-2024,10
15792,10,20,10/25/2024,
15793,137,4,10/28/2024,3
15794,169,15,10/19/2024,9
15795,70,,10/5/2024,4
15796,260,5,10/23/2024,3
15797,12,10,10/5/2024,4
15798,148,2,10/17/2024,7
15799,5,1,10/16/2024,8
15800,19,8,10/27/2024,3
15801,171,11,10/3/2024,2
15802,256,6,10/5/2024,7
15803,97,6,16-10-2024,6
15804,271,9,10/22/2024,7
15805,104,20,23-10-2024,9
15806,169,14,10/23/2024,3
15807,81,19,10/17/2024,7
15808,79,9,10/17/2024,5
15809,140,24,10/13/2024,8
15810,33,10,10/27/2024,5
15811,214,8,10/10/2024,7
15812,7,11,10/12/2024,8
15813,92,7,10/24/2024,4
15814,20,20,10/12/2024,4
15815,21,13,10/20/2024,2
15816,293,15,10/14/2024,9
15817,280,3,10/6/2024,8
15818,194,17,10/27/2024,8
15819,268,7,10/11/2024,2
15820,291,10,10/6/2024,3
15821,240,23,10/26/2024,
15822,153,6,10/17/2024,2
15823,77,2,10/18/2024,10
15824,285,14,10/7/2024,3
15825,211,18,10/8/2024,3
15826,280,18,10/14/2024,10
15827,16,3,10/16/2024,2
15828,224,8,10/23/2024,
15829,68,18,10/2/2024,3
15830,130,9,10/12/2024,4
15831,31,17,12/10/2024,8
15832,130,25,10/28/2024,2
15833,156,5,10/4/2024,8
15834,190,21,10/11/2024,6
15835,295,15,10/15/2024,3
15836,185,10,10/19/2024,3
15837,239,25,10/12/2024,3
15838,239,11,10/6/2024,4
15839,291,10,10/24/2024,3
15840,256,21,10/9/2024,4
15841,45,24,10/13/2024,6
15842,224,20,10/13/2024,2
15843,115,5,10/5/2024,9
15844,3,6,10/27/2024,4
15845,296,25,10/5/2024,10
15846,35,9,10/5/2024,8
15847,295,8,10/23/2024,1
15848,49,12,10/19/2024,1
15849,126,9,10/11/2024,7
15850,146,17,10/11/2024,8
15851,144,6,10/12/2024,1
15852,20,2,10/18/2024,7
15853,190,6,10/16/2024,9
15854,147,12,10/28/2024,2
15855,199,25,10/7/2024,5
15856,65,23,10/19/2024,5
15857,183,14,10/16/2024,2
15858,129,19,2024/19/10,6
15859,50,9,10/15/2024,4
15860,5,6,10/6/2024,3
15861,154,15,10/9/2024,1
15862,223,20,10/21/2024,6
15863,28,4,10/16/2024,8
15864,64,11,10/18/2024,7
15865,221,1,10/2/2024,9
15866,65,20,10/13/2024,
